tournament_year,course_name,round_num,hole_num,hole_par,hole_yardage,scoring_avg,rel_scoring_avg,eagles_or_better,birdies,pars,bogeys,doubles_or_worse
2021,TPC Deere Run,3,9,4,517,4.46,0.46,0,1,40,28,3
2021,TPC Deere Run,3,10,5,597,4.74,-0.26,0,22,47,3,0
2021,TPC Deere Run,3,11,4,422,4.12,0.12,0,11,45,12,4
2021,TPC Deere Run,3,12,3,198,2.96,-0.04,0,11,53,8,0
2021,TPC Deere Run,3,13,4,427,3.86,-0.14,0,19,45,7,1
2021,TPC Deere Run,3,14,4,356,3.65,-0.35,0,27,43,2,0
2021,TPC Deere Run,3,15,4,491,3.92,-0.08,0,17,44,11,0
2021,TPC Deere Run,3,16,3,166,2.85,-0.15,0,16,51,5,0
2021,TPC Deere Run,3,17,5,562,4.83,-0.17,0,19,47,5,1
2021,TPC Deere Run,3,18,4,456,4.07,0.07,0,6,56,9,1
2021,TPC Deere Run,4,1,4,395,3.88,-0.12,0,13,55,4,0
2021,TPC Deere Run,4,2,5,546,4.4399999999999995,-0.56,2,41,24,5,0
2021,TPC Deere Run,4,3,3,193,3.25,0.25,0,3,49,19,1
2021,TPC Deere Run,4,4,4,463,4.19,0.19,0,7,48,15,2
2021,TPC Deere Run,4,5,4,417,3.93,-0.07,0,15,48,8,1
2021,TPC Deere Run,4,6,4,367,3.97,-0.03,0,14,46,12,0
2021,TPC Deere Run,4,7,3,194,2.83,-0.17,0,16,52,4,0
2021,TPC Deere Run,4,8,4,438,4.22,0.22,0,3,53,13,3
2021,TPC Deere Run,4,9,4,509,4.38,0.38,0,3,42,24,3
2021,TPC Deere Run,4,10,5,575,4.76,-0.24,0,19,51,2,0
2021,TPC Deere Run,4,11,4,434,4.1,0.1,0,10,49,10,3
2021,TPC Deere Run,4,12,3,187,2.94,-0.06,0,13,50,9,0
2021,TPC Deere Run,4,13,4,425,3.79,-0.21,0,22,45,4,1
2021,TPC Deere Run,4,14,4,338,3.68,-0.32,0,27,41,4,0
2021,TPC Deere Run,4,15,4,468,3.97,-0.03,1,11,49,11,0
2021,TPC Deere Run,4,16,3,149,2.74,-0.26,0,19,53,0,0
2021,TPC Deere Run,4,17,5,549,4.86,-0.14,2,20,38,10,2
2021,TPC Deere Run,4,18,4,477,3.93,-0.07,0,12,54,5,1
