name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Glover, Lucas","Cole, Eric",void,72-hole match,-112,-118,null,-119,-104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,-109,+109,null
"Fox, Ryan","Detry, Thomas",void,72-hole match,-106,-124,null,-112,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,-114,+114,null
"Taylor, Nick","Eckroat, Austin",void,72-hole match,-108,-122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,+105,-105,null
"Kirk, Chris","Hoge, Tom",void,72-hole match,-130,+100,null,-117,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-125,+105,null,null,null,null,null,null,null,-104,+104,null
"Highsmith, Joe","Bridgeman, Jacob",void,72-hole match,+100,-130,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+108,-129,null,null,null,null,null,null,null,+109,-109,null
"Vegas, Jhonattan","Schmid, Matti",void,72-hole match,-113,-117,null,+103,-127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-120,null,null,null,null,null,null,null,+114,-114,null
"Kuchar, Matt","Davis, Cam",void,72-hole match,-150,+120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-138,+115,null,null,null,null,null,null,null,-137,+137,null
"Pavon, Matthieu","Dunlap, Nick",void,72-hole match,-203,+160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-213,+175,null,null,null,null,null,null,null,-234,+234,null
"Hadwin, Adam","Campbell, Brian",void,72-hole match,-111,-119,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-122,null,null,null,null,null,null,null,+141,-141,null
"Snedeker, Brandt","Higgs, Harry",void,72-hole match,-111,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-120,null,null,null,null,null,null,null,+100,-100,null
