dg_id,frl,make_cut,morning,player_name,pred,r1_w_adjust,r2_w_adjust,r3_w_adjust,sd,top_10,top_20,top_30,top_5,win
14795,0.006366666666666666,0.5855,0,laurie canter,0.628,-0.04752,-0.0437037037037035,0,2.94113299879132,0.06642749879749879,0.14626329531579546,0.23092562761312824,0.028662764550264595,0.00415
12965,0.0067,0.5607333333333333,0,rickie fowler,0.504,-0.04752,-0.0537037037037035,0,3.00847152451107,0.05918830183705189,0.13367989376364364,0.21375929875679867,0.02599361772486776,0.00415
13412,0.0066166666666666665,0.5924,1,thorbjorn olesen,0.628,0.0133333333333331,-0.0171999999999999,0,2.93954487817155,0.06467709313834309,0.14477951155326169,0.23229379021441524,0.028526547619047635,0.00415
16841,0.00675,0.6066666666666667,0,min woo lee,0.693,0.00048,0.0062962962962963,0,2.94063140401228,0.07313336159211156,0.16189850140600143,0.2501209787434789,0.03073853174603172,0.00415
21554,0.006366666666666666,0.5825666666666667,0,j.t. poston,0.557,-0.0115199999999999,-0.0037037037037036,0,2.94520531972043,0.06099566919191916,0.13846713587338583,0.2213091805648055,0.02656309523809527,0.004066666666666666
8825,0.006266666666666667,0.5818833333333333,0,brian harman,0.57,0.00048,0.0062962962962963,0,2.9480678761986,0.060986932419432434,0.1399482018444518,0.22421197570947557,0.02618992724867725,0.004033333333333333
16243,0.006266666666666667,0.5609333333333333,1,brooks koepka,0.474,-0.0466666666666666,0.0328,0,2.99511152076735,0.059545739306989316,0.13284550440300455,0.21191877021127054,0.026252638888888905,0.003966666666666667
27364,0.0064333333333333334,0.5912333333333334,0,davis thompson,0.654,-0.04752,-0.0437037037037035,0,2.93072221558972,0.06474897204647202,0.14686679103304104,0.2311652682965185,0.02764197089947094,0.003933333333333333
15856,0.007033333333333333,0.56595,1,cameron smith,0.484,0.1093333333333332,-0.0972,0,2.97169450359547,0.058566633597883604,0.13377073428885913,0.21465149655899707,0.025719867724867725,0.0038833333333333333
17543,0.005916666666666666,0.5803,0,michael kim,0.59,-0.04752,-0.0337037037037036,0,2.9436565788951,0.06092323028823022,0.13653232818107822,0.21963444992507478,0.026078392857142873,0.003833333333333333
19870,0.0062833333333333335,0.5838166666666667,1,denny mccarthy,0.593,-0.0826666666666666,0.0728,0,2.93374203015185,0.06234190073815069,0.14346775000462506,0.22838218781218744,0.02752454365079367,0.0037833333333333334
17488,0.006266666666666667,0.5868166666666667,0,sungjae im,0.612,-0.0355199999999999,-0.0237037037037036,0,2.96678636412644,0.06392064874939868,0.14272686246623734,0.22675374345561888,0.028501587301587337,0.0037
14735,0.006033333333333333,0.5632166666666667,0,carlos ortiz,0.474,-0.0115199999999999,-0.0037037037037036,0,2.9928535083967,0.06081363714988712,0.13597547290672293,0.2140382765614014,0.027204940476190476,0.0036666666666666666
17064,0.006483333333333333,0.55665,1,lucas herbert,0.434,0.0733333333333332,-0.0571999999999999,0,3.02183205230156,0.05588020803270801,0.12687704439079442,0.20325697594072598,0.02487867724867728,0.00365
26850,0.005733333333333333,0.55465,0,jesper svensson,0.456,-0.04752,-0.0537037037037035,0,2.98080932817604,0.05177499236874234,0.12228984127664264,0.19848461756380864,0.022054371693121702,0.0035166666666666666
7672,0.006083333333333333,0.5502666666666667,1,louis oosthuizen,0.393,0.1213333333333333,-0.1072,0,2.96159085316549,0.05398211815961811,0.12318230482480506,0.1990887638056389,0.0239961507936508,0.0035
14459,0.00685,0.5616666666666666,1,byeong hun an,0.457,0.0853333333333332,-0.0771999999999999,0,2.99994133925181,0.05617371369371371,0.1300223337610102,0.20839373483542625,0.023541547619047625,0.0032
7399,0.005566666666666667,0.5602666666666667,0,lucas glover,0.409,0.0604799999999998,0.0462962962962963,0,2.92566165292138,0.05054202140452145,0.12048978017353025,0.1986658621933625,0.02101021164021162,0.0031666666666666666
26096,0.005716666666666667,0.5707,1,akshay bhatia,0.515,-0.0346666666666666,0.0228,0,2.95274060589849,0.05781996452621454,0.1312631743093507,0.2132598917340835,0.02485284391534395,0.0030833333333333333
11676,0.005266666666666667,0.5434333333333333,0,tony finau,0.315,0.04848,0.0362962962962963,0,2.95806278139296,0.04736762145262143,0.11257242044992043,0.18553170759795812,0.019876812169312176,0.0030666666666666668
21407,0.005233333333333334,0.548,1,kristoffer reitan,0.367,-0.0106666666666666,0.0028,0,2.98080932817604,0.049014665704665734,0.1165687154049655,0.19029760165760182,0.021154861111111138,0.00305
18105,0.005416666666666667,0.5292666666666667,0,thriston lawrence,0.298,-0.0235199999999999,-0.0137037037037036,0,3.0140478625171,0.04654542587042588,0.10994017283642285,0.179851063889814,0.01971276455026456,0.0030166666666666666
20722,0.005583333333333333,0.5544,1,matti schmid,0.435,-0.0946666666666666,0.0828,0,2.98624642392092,0.05442278860028856,0.12385381914381897,0.20111042517667546,0.02296278439153439,0.0029833333333333335
12422,0.005683333333333334,0.5226333333333333,1,dustin johnson,0.245,0.0733333333333332,-0.0671999999999999,0,3.01305861827342,0.044781198893698866,0.10662452297702314,0.17595773869648876,0.018691660052910068,0.00295
28635,0.004716666666666667,0.54315,0,matt mccarty,0.419,-0.04752,-0.0337037037037036,0,2.94204026902873,0.04716163239538239,0.11488265220890227,0.1910500211593966,0.019738769841269866,0.0028666666666666667
14424,0.00515,0.5392833333333333,0,dean burmester,0.365,-0.04752,-0.0437037037037035,0,2.94194126193666,0.04723847841972841,0.11291879472379472,0.18536996609871567,0.019391210317460328,0.0028333333333333335
15676,0.006833333333333334,0.5394166666666667,1,niklas norgaard,0.355,0.0853333333333332,-0.0771999999999999,0,3.02217323593658,0.04928858706108706,0.11684242220742223,0.18933744264994323,0.020930191798941823,0.0028166666666666665
22833,0.0051333333333333335,0.5254,1,nico echavarria,0.256,-0.0826666666666666,0.0728,0,2.99247559721898,0.04195574032449032,0.10324722729340396,0.1719753061807476,0.017414630230880235,0.0028
14502,0.005,0.55815,0,bud cauley,0.471,-0.04752,-0.0337037037037036,0,2.91584692704,0.05236495388870389,0.12342169691419674,0.20135720325970308,0.021362929894179917,0.002766666666666667
5689,0.004266666666666667,0.5131833333333333,0,sergio garcia,0.252,-0.04752,-0.0437037037037035,0,2.96555203825886,0.041855085747585744,0.1020564636289637,0.16895859335109292,0.01681837301587302,0.00245
15556,0.0053,0.53165,1,mackenzie hughes,0.277,0.0373333333333332,-0.0271999999999999,0,3.0063524002921,0.043746425565175544,0.10549714639527147,0.17568794615107128,0.018735978835978842,0.0024
15310,0.00475,0.48255,1,haotong li,0.019,0.0733333333333332,-0.0671999999999999,0,3.03197751987322,0.03392644198394196,0.08234556406556413,0.14142830290080283,0.014244444444444452,0.00235
13508,0.00475,0.5320833333333334,0,jhonattan vegas,0.247,0.0604799999999998,0.0462962962962963,0,2.97652892576514,0.04419203884078881,0.10528778464590956,0.17644113548488574,0.017955383597883606,0.0022333333333333333
27900,0.004433333333333333,0.5028,1,aldrich potgieter,0.154,-0.0466666666666666,0.0328,0,2.98080932817604,0.03689821386946382,0.09095782883782895,0.15602663419913446,0.014998769841269856,0.0022166666666666667
15575,0.004933333333333333,0.5152333333333333,1,tom hoge,0.217,-0.0706666666666666,0.0628,0,2.97453656100334,0.03855708994708993,0.0968864722314723,0.1638784222721723,0.015986396103896114,0.0021666666666666666
20766,0.005066666666666666,0.5110333333333333,0,daniel brown,0.237,-0.04752,-0.0537037037037035,0,2.98080932817604,0.03952384439634437,0.09792072520072521,0.16557250402375387,0.015776673280423304,0.0021
18770,0.00465,0.5145,0,antoine rozner,0.224,-0.0235199999999999,-0.0137037037037036,0,2.97629664681161,0.03887791967291971,0.09631881031006026,0.16265173779923808,0.01603619708994708,0.0016666666666666668
