name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Thorbjornsen, Michael","Clanton, Luke",void,r1 match-up,-127,-103,null,-133,+110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-123,+123,null
"Svensson, Jesper","Bridgeman, Jacob",void,r1 match-up,-114,-116,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,+106,null
"Scott, Adam","Hoey, Rico",void,r1 match-up,null,null,null,-113,-107,null,-120,-105,null,null,null,null,-120,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"Putnam, Andrew","Roy, Kevin",void,r1 match-up,null,null,null,-120,-101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-116,+116,null
"Olesen, Thorbjorn","Schmid, Matti",void,r1 match-up,null,null,null,-111,-109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-100,+100,null
"Hubbard, Mark","Mitchell, Keith",void,r1 match-up,null,null,null,-103,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+109,-109,null
"Vegas, Jhonattan","Wallace, Matt",void,r1 match-up,null,null,null,+102,-124,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+116,-116,null
"Burns, Sam","Bhatia, Akshay",void,r1 match-up,-131,+101,null,-124,+102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,+115,null
"Hughes, Mackenzie","Hodges, Lee",void,r1 match-up,null,null,null,-104,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-105,null
"Eckroat, Austin","McCarty, Matt",void,r1 match-up,null,null,null,-106,-114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+110,-110,null
"Bezuidenhout, Christiaan","Knapp, Jake",void,r1 match-up,null,null,null,-125,+103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-111,+111,null
"Fishburn, Patrick","Montgomery, Taylor",void,r1 match-up,null,null,null,-144,+118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-141,+141,null
"Ghim, Doug","Coody, Pierceson",void,r1 match-up,null,null,null,-128,+106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-119,+119,null
"Kim, Chan","Perez, Victor",void,r1 match-up,null,null,null,+102,-124,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+117,-117,null
"Champ, Cameron","Whaley, Vince",void,r1 match-up,null,null,null,null,null,null,-110,-115,null,null,null,null,-110,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+125,-125,null
"Hossler, Beau","Svensson, Jesper",void,r1 match-up,null,null,null,null,null,null,-115,-110,null,null,null,null,-115,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-108,+108,null
