name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Kim, Michael","Kitayama, Kurt",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,-120,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-117,+117,null
"Lee, Min Woo","Bhatia, Akshay",void,72-hole match,null,null,null,null,null,null,-110,-110,null,null,null,null,+100,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+118,-118,null
"Jaeger, Stephan","Kim, Tom",void,72-hole match,null,null,null,null,null,null,-115,-110,null,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-109,+109,null
"Griffin, Ben","Young, Cameron",void,72-hole match,null,null,null,null,null,null,-150,+120,null,null,null,null,-150,+120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-168,+168,null
"Matsuyama, Hideki","Griffin, Ben",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-134,null,+137,-137,null
"Bradley, Keegan","Fitzpatrick, Matt",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-186,+138,null,-154,+154,null
"Kim, Si Woo","Thompson, Davis",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-125,-106,null,-106,+106,null
"Greyserman, Max","Hall, Harry",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,-114,null,+111,-111,null
"Mitchell, Keith","Young, Cameron",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-134,null,+101,-101,null
"Finau, Tony","Kim, Tom",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-137,+105,null,-105,+105,null
"Jaeger, Stephan","Clanton, Luke",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,-125,null,-101,+101,null
"Gotterup, Chris","Gerard, Ryan",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-120,null,+108,-108,null
"Olesen, Thorbjorn","Lee, Min Woo",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-134,null,+104,-104,null
"An, Byeong Hun","Bhatia, Akshay",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-137,null,+112,-112,null
"Kim, Michael","Hojgaard, Rasmus",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-120,null,-104,+104,null
"Kirk, Chris","Grillo, Emiliano",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,-110,null,-104,+104,null
"Hall, Harry","Thompson, Davis",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-111,-111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+104,-104,null
"Fitzpatrick, Matt","Greyserman, Max",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-111,-111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-102,null
"An, Byeong Hun","Gerard, Ryan",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+124,-124,null
