player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Sordet, Clement",150,+2377,+1600,-0.314,+1600,-0.314,+1600,-0.314,,0.00,+1600,-0.314,+1400,-0.394,+1400,-0.394,,0.00,+1400,-0.394,+1200,-0.475,,0.00,,0.00
"Semikawa, Taiga",150,+2524,+1600,-0.352,+1200,-0.505,+1200,-0.505,,0.00,+1200,-0.505,+1200,-0.505,+1400,-0.428,+1200,-0.505,+1600,-0.352,+1600,-0.352,,0.00,,0.00
"Forsstrom, Simon",150,+2756,+2500,-0.090,+2500,-0.090,+2500,-0.090,,0.00,+2500,-0.090,+2200,-0.195,+2200,-0.195,,0.00,+2200,-0.195,+1800,-0.335,,0.00,,0.00
"Fichardt, Darren",150,+2691,+2000,-0.248,+2500,-0.068,+2500,-0.068,,0.00,+2500,-0.068,+2000,-0.248,+2500,-0.068,,0.00,+1600,-0.391,+1800,-0.319,,0.00,,0.00
"Bryant, Davis",150,+2633,+1600,-0.378,+1800,-0.305,+1800,-0.305,,0.00,+1800,-0.305,+1600,-0.378,+1400,-0.451,,0.00,+1200,-0.524,+1600,-0.378,,0.00,,0.00
"Senior, Jack",150,+2714,+2000,-0.254,+1800,-0.325,+1800,-0.325,,0.00,+1800,-0.325,+1600,-0.396,+1800,-0.325,,0.00,+1200,-0.538,+1400,-0.467,,0.00,,0.00
"Jarvis, Casey",150,+2739,+2000,-0.260,+1600,-0.401,+1600,-0.401,,0.00,+1600,-0.401,+1400,-0.472,+1600,-0.401,,0.00,+2800,0.021,+1600,-0.401,,0.00,,0.00
"Otaegui, Adrian",150,+2640,+2000,-0.234,+1600,-0.380,+1600,-0.380,,0.00,+1600,-0.380,+1400,-0.453,+1200,-0.526,,0.00,+1200,-0.526,+1200,-0.526,,0.00,,0.00
"Smylie, Elvis",150,+3066,+1600,-0.463,+1800,-0.400,+1800,-0.400,,0.00,+1800,-0.400,+1600,-0.463,+1600,-0.463,,0.00,+2200,-0.274,+1600,-0.463,,0.00,,0.00
"Hebert, Benjamin",150,+2824,+2200,-0.213,+2000,-0.282,+2000,-0.282,,0.00,+2000,-0.282,+1800,-0.350,+1800,-0.350,,0.00,+1600,-0.419,+1800,-0.350,,0.00,,0.00
"Merritt, Troy",150,+3304,+2000,-0.383,+1800,-0.442,+1800,-0.442,,0.00,+1800,-0.442,+1600,-0.501,+1400,-0.559,,0.00,+1600,-0.501,+1600,-0.501,,0.00,,0.00
"Wu, Ashun",150,+3305,+2000,-0.383,+1400,-0.559,+1400,-0.559,,0.00,+1400,-0.559,+1600,-0.501,+1400,-0.559,,0.00,+1400,-0.559,+1600,-0.501,,0.00,,0.00
