name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Hadwin, Adam","Ramey, Chad",void,72-hole match,null,null,null,-111,-111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-101,+101,null
"Champ, Cameron","Koivun, Jackson",void,72-hole match,null,null,null,+114,-141,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+137,-137,null
"Kizzire, Patton","Duncan, Tyler",void,72-hole match,null,null,null,-114,-108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-103,+103,null
"List, Luke","Svensson, Adam",void,72-hole match,null,null,null,-103,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-101,+101,null
"Griffin, Lanto","Gordon, Will",void,72-hole match,null,null,null,-103,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Paul, Jeremy","Sigg, Greyson",void,72-hole match,null,null,null,-114,-108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-100,+100,null
"Power, Seamus","Ventura, Kris",void,72-hole match,null,null,null,+107,-132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"Rosenmueller, Thomas","Meissner, Mac",void,72-hole match,null,null,null,+106,-131,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-101,+101,null
"Schenk, Adam","Ding, Wenyi",void,72-hole match,null,null,null,-107,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+104,-104,null
"Kanaya, Takumi","Springer, Hayden",void,72-hole match,null,null,null,-117,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-112,+112,null
"Kobori, Kazuma","Goodwin, Noah",void,72-hole match,null,null,null,-151,+121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,+115,null
"Kim, Chan","Fisk, Steven",void,72-hole match,null,null,null,-108,-114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+109,-109,null
"Young, Carson","Castillo, Ricky",void,72-hole match,null,null,null,-119,-104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-101,+101,null
"Garnett, Brice","Lower, Justin",void,72-hole match,null,null,null,-127,+103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Blair, Zac","Hardy, Nick",void,72-hole match,null,null,null,-107,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-105,null
"Bramlett, Joseph","Mouw, William",void,72-hole match,null,null,null,-116,-106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-109,+109,null
"Martin, Ben","Lipsky, David",void,72-hole match,null,null,null,-102,-121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-102,null
"Higgs, Harry","Wu, Dylan",void,72-hole match,null,null,null,+110,-136,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+120,-120,null
"Thorbjornsen, Michael","Koivun, Jackson",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,-125,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-122,+122,null
"Roy, Kevin","Hoey, Rico",void,72-hole match,null,null,null,null,null,null,-125,+100,null,null,null,null,-120,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Kim, Chan","Springer, Hayden",void,72-hole match,null,null,null,null,null,null,-125,+100,null,null,null,null,-120,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-103,+103,null
"Ventura, Kris","Castillo, Ricky",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-111,+111,null
"Grillo, Emiliano","Hubbard, Mark",void,72-hole match,null,null,null,null,null,null,-130,+105,null,null,null,null,-140,+105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-112,+112,null
