tournament_year,course_name,round_num,hole_num,hole_par,hole_yardage,scoring_avg,rel_scoring_avg,eagles_or_better,birdies,pars,bogeys,doubles_or_worse
2022,TPC Deere Run,4,5,4,436,3.99,-0.01,0,10,50,9,0
2022,TPC Deere Run,4,6,4,371,4.06,0.06,0,12,43,12,2
2022,TPC Deere Run,4,7,3,194,2.99,-0.01,0,10,50,9,0
2022,TPC Deere Run,4,8,4,436,3.78,-0.22,0,21,43,4,1
2022,TPC Deere Run,4,9,4,490,4.22,0.22,0,8,40,19,2
2022,TPC Deere Run,4,10,5,586,4.75,-0.25,2,20,40,7,0
2022,TPC Deere Run,4,11,4,421,4.2,0.2,0,9,43,12,5
2022,TPC Deere Run,4,12,3,189,3,0,1,10,48,8,2
2022,TPC Deere Run,4,13,4,426,3.8,-0.2,0,22,40,6,1
2022,TPC Deere Run,4,14,4,311,3.45,-0.55,4,33,29,3,0
2022,TPC Deere Run,4,15,4,482,4.16,0.16,0,9,43,14,3
2022,TPC Deere Run,4,16,3,155,2.99,-0.01,0,17,37,14,1
2022,TPC Deere Run,4,17,5,561,4.61,-0.39,1,35,26,5,2
2022,TPC Deere Run,4,18,4,481,4.25,0.25,0,5,45,16,3
