tournament_year,course_name,round_num,hole_num,hole_par,hole_yardage,scoring_avg,rel_scoring_avg,eagles_or_better,birdies,pars,bogeys,doubles_or_worse
2021,golfclub münchen eichenried,4,4,4,397,3.86,-0.14,0,26,37,13,1
2021,golfclub münchen eichenried,4,5,4,331,3.7,-0.3,0,31,38,8,0
2021,golfclub münchen eichenried,4,6,5,546,4.52,-0.48,3,38,30,5,1
2021,golfclub münchen eichenried,4,7,4,441,4.12,0.12,0,9,50,18,0
2021,golfclub münchen eichenried,4,8,3,202,3.14,0.14,0,8,52,15,2
2021,golfclub münchen eichenried,4,9,5,557,4.48,-0.52,3,40,29,4,1
2021,golfclub münchen eichenried,4,10,4,472,4.23,0.23,0,6,49,20,2
2021,golfclub münchen eichenried,4,11,5,555,4.6,-0.4,3,36,29,8,1
2021,golfclub münchen eichenried,4,12,3,153,3,0,0,16,49,9,3
2021,golfclub münchen eichenried,4,13,4,424,3.97,-0.03,0,8,64,4,1
2021,golfclub münchen eichenried,4,14,4,490,4.17,0.17,0,5,55,16,1
2021,golfclub münchen eichenried,4,15,4,464,4.12,0.12,0,9,52,14,2
2021,golfclub münchen eichenried,4,16,4,319,3.73,-0.27,1,33,30,12,1
2021,golfclub münchen eichenried,4,17,3,205,3.19,0.19,0,4,54,19,0
2021,golfclub münchen eichenried,4,18,5,568,4.75,-0.25,3,32,28,10,4
