tournament_year,course_name,round_num,hole_num,hole_par,hole_yardage,scoring_avg,rel_scoring_avg,eagles_or_better,birdies,pars,bogeys,doubles_or_worse
2023,golfclub münchen eichenried,4,8,3,202,3.04,0.04,0,8,58,9,1
2023,golfclub münchen eichenried,4,9,5,557,4.89,-0.11,1,19,45,9,2
2023,golfclub münchen eichenried,4,10,4,472,4.34,0.34,0,7,40,26,3
2023,golfclub münchen eichenried,4,11,5,555,4.43,-0.57,5,40,26,4,1
2023,golfclub münchen eichenried,4,12,3,153,3.16,0.16,0,11,46,17,2
2023,golfclub münchen eichenried,4,13,4,424,4.09,0.09,0,9,51,16,0
2023,golfclub münchen eichenried,4,14,4,490,4.17,0.17,0,9,50,13,4
2023,golfclub münchen eichenried,4,15,4,464,4.18,0.18,0,12,41,20,3
2023,golfclub münchen eichenried,4,16,4,319,4.11,0.11,0,16,43,12,5
2023,golfclub münchen eichenried,4,17,3,205,3.26,0.26,0,3,51,21,1
2023,golfclub münchen eichenried,4,18,5,568,4.7,-0.3,4,22,43,7,0
