name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Ding, Wenyi","Schaper, Jayden",void,r1 match-up,null,null,null,null,null,null,+100,-125,null,null,null,null,-105,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-106,null
"Pavan, Andrea","Lawrence, Thriston",void,r1 match-up,null,null,null,null,null,null,-105,-120,null,null,null,null,-110,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,+115,null
"Kinhult, Marcus","Neergaard-Petersen, Rasmus",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+140,-186,null,+180,-180,null
"Del Rey, Alejandro","Bairstow, Sam",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+116,-157,null,+135,-135,null
"Reitan, Kristoffer","Mansell, Richard",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-122,-109,null,-108,+108,null
"Luiten, Joost","Migliozzi, Guido",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-157,+116,null,-147,+147,null
"Ferguson, Ewen","Robinson-Thompson, Brandon",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-148,+110,null,-139,+139,null
"Guerrier, Julien","Otaegui, Adrian",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-122,-109,null,-110,+110,null
"Kimsey, Nathan","Schaper, Jayden",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+110,-148,null,+136,-136,null
"Stone, Brandon","Clements, Todd",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-136,+102,null,-124,+124,null
"Ramsay, Richie","Laporta, Francesco",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+116,-157,null,+157,-157,null
"Lawrence, Thriston","Hillier, Daniel",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-109,-122,null,+113,-113,null
"Von Dellingshausen, Nicolai","Chacarra, Eugenio",void,r1 match-up,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-136,null,+134,-134,null
