tournament_year,course_name,round_num,hole_num,hole_par,hole_yardage,scoring_avg,rel_scoring_avg,eagles_or_better,birdies,pars,bogeys,doubles_or_worse
2023,TPC River Highlands,2,12,4,414,4.06,0.06,0,23,102,26,2
2023,TPC River Highlands,2,13,5,512,4.69,-0.31,4,68,61,15,5
2023,TPC River Highlands,2,14,4,417,3.92,-0.08,0,30,105,18,0
2023,TPC River Highlands,2,15,4,299,3.68,-0.32,3,62,70,17,1
2023,TPC River Highlands,2,16,3,166,3.04,0.04,0,27,100,21,5
2023,TPC River Highlands,2,17,4,398,3.9,-0.1,0,41,91,16,5
2023,TPC River Highlands,2,18,4,433,3.91,-0.09,1,29,107,15,1
2023,TPC River Highlands,3,1,4,427,3.94,-0.06,0,13,47,5,2
2023,TPC River Highlands,3,2,4,328,3.88,-0.12,0,18,39,10,0
2023,TPC River Highlands,3,3,4,431,3.91,-0.09,0,12,49,6,0
2023,TPC River Highlands,3,4,4,487,3.93,-0.07,0,14,44,9,0
2023,TPC River Highlands,3,5,3,231,3.01,0.01,0,7,52,8,0
2023,TPC River Highlands,3,6,5,575,4.4,-0.6,1,38,28,0,0
2023,TPC River Highlands,3,7,4,456,3.88,-0.12,1,13,47,5,1
2023,TPC River Highlands,3,8,3,199,3.01,0.01,0,8,51,7,1
2023,TPC River Highlands,3,9,4,386,3.96,-0.04,0,10,51,5,1
2023,TPC River Highlands,3,10,4,455,3.96,-0.04,0,11,48,8,0
2023,TPC River Highlands,3,11,3,157,2.97,-0.03,0,13,44,9,1
2023,TPC River Highlands,3,12,4,395,3.93,-0.07,0,21,35,8,3
2023,TPC River Highlands,3,13,5,523,4.7,-0.3,4,30,20,9,4
2023,TPC River Highlands,3,14,4,427,3.93,-0.07,0,14,44,9,0
2023,TPC River Highlands,3,15,4,275,3.61,-0.39,0,27,39,1,0
2023,TPC River Highlands,3,16,3,141,2.99,-0.01,0,12,45,9,1
2023,TPC River Highlands,3,17,4,426,4.03,0.03,0,12,44,9,2
2023,TPC River Highlands,3,18,4,447,3.79,-0.21,0,19,43,5,0
2023,TPC River Highlands,4,1,4,444,3.94,-0.06,0,11,49,7,0
2023,TPC River Highlands,4,2,4,347,3.76,-0.24,0,21,41,5,0
2023,TPC River Highlands,4,3,4,418,3.93,-0.07,0,14,44,9,0
2023,TPC River Highlands,4,4,4,481,3.9,-0.1,0,19,36,12,0
2023,TPC River Highlands,4,5,3,238,3.13,0.13,0,5,48,14,0
2023,TPC River Highlands,4,6,5,593,4.61,-0.39,1,31,28,7,0
2023,TPC River Highlands,4,7,4,436,3.76,-0.24,0,23,38,5,1
2023,TPC River Highlands,4,8,3,207,2.99,-0.01,0,11,48,6,2
2023,TPC River Highlands,4,9,4,408,3.75,-0.25,0,19,46,2,0
2023,TPC River Highlands,4,10,4,456,3.91,-0.09,0,14,45,8,0
2023,TPC River Highlands,4,11,3,144,2.78,-0.22,0,19,44,4,0
2023,TPC River Highlands,4,12,4,410,3.9,-0.1,0,13,48,6,0
2023,TPC River Highlands,4,13,5,533,4.46,-0.54,4,36,20,6,1
2023,TPC River Highlands,4,14,4,402,3.82,-0.18,0,20,39,8,0
2023,TPC River Highlands,4,15,4,274,3.66,-0.34,1,26,35,5,0
2023,TPC River Highlands,4,16,3,176,3.07,0.07,0,7,49,10,1
2023,TPC River Highlands,4,17,4,425,4.1,0.1,0,8,47,9,3
2023,TPC River Highlands,4,18,4,437,3.99,-0.01,0,10,48,9,0
