"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
686217,"Frelick, Sal",300,0.47333333333333333,0.5266666666666666,0.19333333333333333,0.23,0.10333333333333333,0.42333333333333334,0.3433333333333333,0.23333333333333334,0.25333333333333335,0.17333333333333334,0.04666666666666667,0.16999999999999998,0.16999999999999998,0.18666666666666668
661388,"Contreras, William",263,0.5285171102661597,0.47148288973384034,0.18631178707224336,0.24334600760456274,0.04182509505703422,0.3612167300380228,0.376425855513308,0.2623574144486692,0.2509505703422053,0.19011406844106463,0.08745247148288973,0.11026615969581749,0.18631178707224336,0.1749049429657795
663647,"Hayes, Ke'Bryan",254,0.4921259842519685,0.5078740157480315,0.18110236220472442,0.23622047244094488,0.09055118110236221,0.2952755905511811,0.3858267716535433,0.3188976377952756,0.20866141732283464,0.1968503937007874,0.08661417322834646,0.08661417322834644,0.18897637795275588,0.2322834645669291
624428,"Frazier, Adam",194,0.4020618556701031,0.597938144329897,0.26288659793814434,0.27835051546391754,0.05670103092783505,0.33505154639175255,0.3556701030927835,0.30927835051546393,0.17525773195876287,0.15463917525773196,0.07216494845360824,0.15979381443298968,0.20103092783505155,0.2371134020618557
668804,"Reynolds, Bryan",252,0.4642857142857143,0.5357142857142857,0.2619047619047619,0.2698412698412698,0.003968253968253968,0.40476190476190477,0.3492063492063492,0.24603174603174602,0.2619047619047619,0.13095238095238096,0.07142857142857142,0.14285714285714285,0.21825396825396823,0.1746031746031746
665833,"Cruz, Oneil",194,0.4587628865979381,0.5412371134020618,0.25773195876288657,0.23711340206185566,0.04639175257731959,0.37628865979381443,0.4175257731958763,0.20618556701030927,0.211340206185567,0.18041237113402062,0.06701030927835051,0.16494845360824742,0.2371134020618557,0.13917525773195877
457705,"McCutchen, Andrew",230,0.44782608695652176,0.5521739130434783,0.2391304347826087,0.2217391304347826,0.09130434782608696,0.4782608695652174,0.33043478260869563,0.19130434782608696,0.26521739130434785,0.14347826086956522,0.0391304347826087,0.21304347826086956,0.1869565217391304,0.15217391304347827
643396,"Kiner-Falefa, Isiah",234,0.5726495726495726,0.4273504273504274,0.11965811965811966,0.2606837606837607,0.04700854700854701,0.39316239316239315,0.36324786324786323,0.24358974358974358,0.27350427350427353,0.23504273504273504,0.0641025641025641,0.11965811965811962,0.1282051282051282,0.1794871794871795
686555,"Collins, Isaac",142,0.45774647887323944,0.5422535211267605,0.2112676056338028,0.2605633802816901,0.07042253521126761,0.43661971830985913,0.352112676056338,0.2112676056338028,0.21830985915492956,0.16901408450704225,0.07042253521126761,0.21830985915492956,0.18309859154929575,0.1408450704225352
668227,"Arozarena, Randy",240,0.4041666666666667,0.5958333333333333,0.2875,0.225,0.08333333333333333,0.39166666666666666,0.3875,0.22083333333333333,0.17083333333333334,0.19583333333333333,0.0375,0.22083333333333333,0.19166666666666668,0.18333333333333332
621439,"Buxton, Byron",215,0.39069767441860465,0.6093023255813953,0.3116279069767442,0.21395348837209302,0.08372093023255814,0.5116279069767442,0.3209302325581395,0.16744186046511628,0.25116279069767444,0.11162790697674418,0.027906976744186046,0.26046511627906976,0.20930232558139533,0.13953488372093023
621043,"Correa, Carlos",241,0.4854771784232365,0.5145228215767634,0.2033195020746888,0.24481327800829875,0.06639004149377593,0.35269709543568467,0.4066390041493776,0.24066390041493776,0.1908713692946058,0.21991701244813278,0.07468879668049792,0.16182572614107887,0.18672199170124482,0.16597510373443985
664034,"France, Ty",266,0.462406015037594,0.537593984962406,0.24812030075187969,0.2556390977443609,0.03383458646616541,0.32706766917293234,0.39473684210526316,0.2781954887218045,0.18796992481203006,0.20676691729323307,0.06766917293233082,0.13909774436090228,0.1879699248120301,0.21052631578947367
663616,"Larnach, Trevor",251,0.4342629482071713,0.5657370517928286,0.26294820717131473,0.2589641434262948,0.043824701195219126,0.3904382470119522,0.35856573705179284,0.250996015936255,0.24302788844621515,0.1553784860557769,0.035856573705179286,0.14741035856573703,0.20318725099601595,0.2151394422310757
680777,"Jeffers, Ryan",200,0.36,0.64,0.275,0.28,0.085,0.35,0.35,0.3,0.15,0.16,0.05,0.19999999999999998,0.18999999999999997,0.25
686797,"Lee, Brooks",225,0.4222222222222222,0.5777777777777777,0.29777777777777775,0.21333333333333335,0.06666666666666667,0.40444444444444444,0.36,0.23555555555555555,0.21333333333333335,0.14666666666666667,0.06222222222222222,0.1911111111111111,0.21333333333333332,0.17333333333333334
664056,"Bader, Harrison",173,0.5028901734104047,0.4971098265895954,0.23699421965317918,0.1791907514450867,0.08092485549132948,0.45664739884393063,0.3699421965317919,0.17341040462427745,0.24277456647398843,0.20809248554913296,0.05202312138728324,0.2138728323699422,0.16184971098265893,0.12138728323699421
650489,"Castro, Willi",183,0.3825136612021858,0.6174863387978141,0.273224043715847,0.2786885245901639,0.06557377049180328,0.40437158469945356,0.3442622950819672,0.25136612021857924,0.1912568306010929,0.12568306010928962,0.06557377049180328,0.21311475409836067,0.2185792349726776,0.18579234972677594
641487,"Crawford, J.P.",282,0.41843971631205673,0.5815602836879432,0.24822695035460993,0.2907801418439716,0.0425531914893617,0.30141843971631205,0.35106382978723405,0.3475177304964539,0.1595744680851064,0.16666666666666666,0.09219858156028368,0.14184397163120566,0.1843971631205674,0.25531914893617025
677594,"Rodríguez, Julio",302,0.5033112582781457,0.4966887417218543,0.25165562913907286,0.18211920529801323,0.06291390728476821,0.3741721854304636,0.4205298013245033,0.2052980132450331,0.24503311258278146,0.2119205298013245,0.046357615894039736,0.12913907284768214,0.2086092715231788,0.15894039735099336
