dg_id,frl,make_cut,morning,player_name,pred,r1_w_adjust,r2_w_adjust,r3_w_adjust,sd,top_10,top_20,top_30,top_5,win
27762,0.00125,0.26376666666666665,1,kevin velo,-0.85,0.0235384615384615,-0.0096923076923076,0,2.9,0.006575392015392021,0.02333121942871942,0.049312227633477576,0.0020073809523809528,0.00011666666666666667
26746,0.0007333333333333333,0.20935,0,preston summerhays,-1.2,-0.0053846153846154,0.0156923076923077,0,2.9,0.0035497817460317447,0.013465121452621449,0.030373616383616377,0.0011023611111111108,0.00006666666666666667
28473,0.0011666666666666668,0.24096666666666666,1,jose luis ballester,-0.98,0.0115384615384615,-0.0096923076923076,0,2.9,0.0053105423280423265,0.019312742396492395,0.04195333051208056,0.0016091666666666665,0.00006666666666666667
27598,0.0005833333333333334,0.15495,0,james nicholas,-1.6,0.0146153846153845,-0.0263076923076923,0,2.9,0.0016619276094276094,0.006533789682539684,0.01592890091390091,0.00038277777777777773,0.00005
18536,0.0011833333333333333,0.23343333333333333,0,ryan mccormick,-1.03,0.0046153846153845,-0.0203076923076923,0,2.91639026122879,0.004557791005291006,0.017134278499278493,0.03754555495430496,0.0013098280423280422,0.00005
31212,0.0010666666666666667,0.20903333333333332,0,will chandler,-1.21,-0.0053846153846154,0.0216923076923077,0,2.9,0.0032523941798941803,0.012968610509860505,0.029739756771006806,0.0008337037037037038,0.000033333333333333335
30029940,0.0004166666666666667,0.12565,0,frankie harris,-1.91,0.0146153846153845,-0.0263076923076923,0,2.9,0.0008718993506493508,0.003906309523809524,0.010067644300144304,0.0001984920634920635,0.000016666666666666667
32333,0.00048333333333333334,0.15836666666666666,1,jackson buchanan,-1.61,-0.0364615384615384,0.0203076923076923,0,2.9,0.0015475000000000005,0.006571735301735298,0.016029267676767687,0.00039476190476190476,0.000016666666666666667
11374,0.0006166666666666666,0.17548333333333332,1,james hahn,-1.45,-0.0244615384615384,0.0083076923076922,0,2.87456272630392,0.0020964087301587305,0.008547127224627221,0.02058395137270137,0.00047099206349206343,0.000016666666666666667
25334,0.00018333333333333334,0.07895,1,chase johnson,-2.45,-0.0304615384615384,0.0143076923076922,0,2.9,0.00024251984126984127,0.0013021296296296303,0.003680706423206422,0.00012277777777777778,0.000016666666666666667
