name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Penge, Marco","Kim, Tom",void,72-hole match,-127,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,+100,null,null,null,null,null,null,null,-125,+125,null
"Finau, Tony","Vegas, Jhonattan",void,72-hole match,-136,+106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-129,+108,null,null,null,null,null,null,null,-105,+105,null
"Detry, Thomas","Lawrence, Thriston",void,72-hole match,-132,+102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-127,+106,null,null,null,null,null,null,null,-136,+136,null
"Taylor, Nick","Pendrith, Taylor",void,72-hole match,+102,-132,null,+108,-131,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-120,null,null,null,null,null,null,null,+115,-115,null
"Oosthuizen, Louis","Wallace, Matt",void,72-hole match,+120,-150,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+120,-144,null,null,null,null,null,null,null,+110,-110,null
"Burmester, Dean","An, Byeong Hun",void,72-hole match,-108,-122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-120,null,null,null,null,null,null,null,+125,-125,null
"Im, Sungjae","Yu, Kevin",void,72-hole match,-114,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,+127,-127,null
"Johnson, Dustin","Bezuidenhout, Christiaan",void,72-hole match,+124,-156,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+120,-144,null,null,null,null,null,null,null,+122,-122,null
"Greyserman, Max","Bhatia, Akshay",void,72-hole match,-131,+101,null,-123,+102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-127,+106,null,null,null,null,null,null,null,-112,+112,null
"Cauley, Bud","Ortiz, Carlos",void,72-hole match,-110,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,+104,-104,null
"Garcia, Sergio","Smith, Jordan",void,72-hole match,+148,-187,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+152,-184,null,null,null,null,null,null,null,+143,-143,null
"Canter, Laurie","Brown, Daniel",void,72-hole match,-144,+114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-129,+108,null,null,null,null,null,null,null,-130,+130,null
"McCarthy, Denny","Novak, Andrew",void,72-hole match,-120,-110,null,-102,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,+108,-108,null
"Leishman, Marc","Herbert, Lucas",void,72-hole match,+131,-165,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+125,-150,null,null,null,null,null,null,null,+145,-145,null
"Glover, Lucas","Kirk, Chris",void,72-hole match,-134,+104,null,-130,+107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-129,+108,null,null,null,null,null,null,null,-131,+131,null
"Reitan, Kristoffer","Echavarria, Nico",void,72-hole match,-132,+103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-127,+106,null,null,null,null,null,null,null,-100,+100,null
"Schmid, Matti","Potgieter, Aldrich",void,72-hole match,-141,+111,null,-136,+112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-132,+110,null,null,null,null,null,null,null,-131,+131,null
"McCarthy, Denny","Thompson, Davis",void,72-hole match,-117,-113,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,+104,-104,null
"Olesen, Thorbjorn","Svensson, Jesper",void,72-hole match,-135,+105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-125,+105,null,null,null,null,null,null,null,-126,+126,null
"Manassero, Matteo","Couvra, Martin",void,72-hole match,+110,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-127,null,null,null,null,null,null,null,+107,-107,null
"Hughes, Mackenzie","Poston, J.T.",void,72-hole match,-107,-123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+103,-123,null,null,null,null,null,null,null,+121,-121,null
"Rozner, Antoine","Jordan, Matthew",void,72-hole match,-117,-113,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,-101,+101,null
"Hoge, Tom","McCarty, Matt",void,72-hole match,-107,-123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-120,null,null,null,null,null,null,null,+111,-111,null
"Saddier, Adrien","Li, Haotong",void,72-hole match,-101,-129,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-127,null,null,null,null,null,null,null,+121,-121,null
"Westwood, Lee","Stenson, Henrik",void,72-hole match,+100,-130,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+108,-129,null,null,null,null,null,null,null,+144,-144,null
"Hoshino, Rikuya","Kanaya, Takumi",void,72-hole match,+102,-132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-127,null,null,null,null,null,null,null,+123,-123,null
"Molinari, Francesco","Pavon, Matthieu",void,72-hole match,+101,-131,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-120,null,null,null,null,null,null,null,+105,-105,null
"Cink, Stewart","Johnson, Zach",void,72-hole match,-107,-123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-120,null,null,null,null,null,null,null,-102,+102,null
"Mickelson, Phil","Harrington, Padraig",void,72-hole match,+106,-136,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-127,null,null,null,null,null,null,null,+107,-107,null
"Matsuyama, Hideki","Kim, Si Woo",void,72-hole match,null,null,null,-101,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-125,null,null,null,null,+109,-109,null
