name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Ortiz, Carlos","Munoz, Sebastian",void,72-hole match,null,null,null,+115,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+115,-150,null,+127,-127,null
"Smith, Cameron","Puig, David",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,-110,-110,+1400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+126,-101,+1686
"Casey, Paul","Tringale, Cameron",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,-105,-115,+1400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+109,+114,+1703
"Howell III, Charles","Varner III, Harold",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,-105,-115,+1400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+114,+109,+1708
"Smith, Cameron","Munoz, Sebastian",void,72-hole match,+121,-151,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+125,-150,null,null,null,null,null,null,null,+144,-144,null
"Ancer, Abraham","Puig, David",void,72-hole match,+100,-130,null,null,null,null,-115,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-125,null,null,null,null,null,null,null,+103,-103,null
"Ortiz, Carlos","McKibbin, Tom",void,72-hole match,-109,-121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-125,null,null,null,null,null,null,null,+102,-102,null
"Garcia, Sergio","Watson, Bubba",void,72-hole match,-139,+109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-130,+109,null,null,null,null,null,null,null,-105,+105,null
"Leishman, Marc","Burmester, Dean",void,72-hole match,-112,-118,null,-108,-112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,+102,-102,null
"Casey, Paul","Herbert, Lucas",void,72-hole match,-136,+106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-130,+109,null,null,null,null,null,null,null,-108,+108,null
"Oosthuizen, Louis","Lahiri, Anirban",void,72-hole match,-130,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-123,+103,null,null,null,null,null,null,null,-104,+104,null
"Johnson, Dustin","Koepka, Brooks",void,72-hole match,+105,-135,null,-104,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+109,-130,null,null,null,null,-103,-125,null,+109,-109,null
"Tringale, Cameron","Varner III, Harold",void,72-hole match,-135,+105,null,null,null,null,-115,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-125,+105,null,null,null,null,null,null,null,-111,+111,null
"Schwartzel, Charl","Pieters, Thomas",void,72-hole match,-112,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,-118,null,null,null,null,null,null,null,+110,-110,null
"Howell III, Charles","Meronk, Adrian",void,72-hole match,-175,+139,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-165,+137,null,null,null,null,null,null,null,-150,+150,null
"Bland, Richard","Surratt, Caleb",void,72-hole match,-120,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,+100,null,null,null,null,null,null,null,-121,+121,null
"Grace, Branden","Kokrak, Jason",void,72-hole match,-110,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-110,null,null,null,null,null,null,null,-109,+109,null
"Kaymer, Martin","Kozuma, Jinichiro",void,72-hole match,-109,-121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+107,-128,null,null,null,null,null,null,null,+129,-129,null
"Mickelson, Phil","Horsfield, Sam",void,72-hole match,-110,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,+120,-120,null
